Tweet Datetime,Tweet Id,Twitter Name,Twitter @ Name,Twitter User Bio,Twitter User Followers,Twitter User Total Tweets,Tweet Text,Location,Retweets,Favorites,Language,Source
9/30/2021 19:00,1.44365E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"It's the last weekend of Oktoberfest at @CityWorksPGH! Enjoy Chicken Schnitzel and Spaetzel with special Oktoberfest beers ??

Get the details ?? https://t.co/z0pVyW6dSI https://t.co/yimSgiMy5Y",,1,1,en,Buffer
9/30/2021 19:00,1.44365E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Condado Tacos just announced their fall features menu! Get the details on Instagram ?? https://t.co/VVkWQCfQnU https://t.co/9uf2otaPkP,,0,10,en,Buffer
9/30/2021 17:01,1.44362E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"You can be a part of a new international art installation. ""People We Love,"" coming to Downtown Pittsburgh in early 2022, is a community-based artwork where individuals are filmed looking at images of people they love. 

Learn more ?? https://t.co/7oy9NwHFPH

?? @YorkMediale https://t.co/ZfoSD0PFxH",,0,0,en,Buffer
9/30/2021 14:45,1.44359E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Here's what to do this weekend, via @PittsburghMag ?? https://t.co/tGByUwTa12 https://t.co/DVxKbvZFeP",,2,4,en,Buffer
9/30/2021 13:01,1.44356E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Look forward to Little Athens Catering, @4Four6spirits, @paulfamilyfarms, and more at today's Market Square Farmers Market! 

View the full vendor list ?? https://t.co/yRum2x3f2G https://t.co/oVg1XgH9xO",,1,0,en,Buffer
9/29/2021 17:00,1.44326E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"From free performances from local singer/songwriters, to the @Highmark Blues &amp; Heritage Festival, and concerts at @Stage_AE, there’s tons of music happening in the neighborhood. 

See this week’s Downtown Sound line-up ?? https://t.co/O5CzK2yxwE https://t.co/sprRkamWvO",,2,6,en,Buffer
9/29/2021 16:30,1.44325E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Visit City Works through October 3 to celebrate Oktoberfest! 

Get the details from @cityworksus ?? https://t.co/NE83gL9TPB https://t.co/gEjz2dp0TW",,1,4,en,Buffer
9/29/2021 14:45,1.44323E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Finish your Wednesday with Liz Valli from SWEATPGH at Yoga in the Square! There's only a few classes left this season, so don't wait??????????

Get the details ?? https://t.co/tLneXRA9qy https://t.co/58cUrWE6KV",,0,0,en,Buffer
9/29/2021 13:00,1.4432E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Cozy up with seasonal drinks: Redbeard's just announced their fall cocktail menu ?? https://t.co/KdTuAdKLyI https://t.co/mPleYHn3y6,,0,0,en,Buffer
9/29/2021 11:35,1.44318E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Rise and grind, it's National Coffee Day! 

Get a cup of joe this morning from Creative Coffee &amp; Supply, Gasoline Street Coffee, Nicholas Coffee &amp; Tea, Rock ‘n’ Joe, Adda Coffee, and more. 

View the full list of Downtown restaurants ?? https://t.co/lZSF7ixTjl https://t.co/StcVVovVff",,1,7,en,Buffer
9/28/2021 19:00,1.44293E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Summer at the Square continues tomorrow! The weekly lunch celebration is from 12 - 2 p.m. with @pittsburghparks in Mellon Square, featuring delicious dishes from Talia and live music. 

Learn more: https://t.co/yeoLS5FmfM https://t.co/5yFRDH5k9L",,0,5,en,Buffer
9/28/2021 17:01,1.4429E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Yoga in the Square, Doors Open, the Highmark Blues &amp; Heritage Festival, and more are happening this week Downtown! 

Get the details in the latest neighborhood newsletter ?? https://t.co/hoY6OreNEi https://t.co/b7i6X6MoMk",,0,8,en,Buffer
9/28/2021 14:45,1.44286E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Here are seven unexpected restaurants serving surprisingly good crispy chicken sandwiches, via @PGHCityPaper ?? https://t.co/XAFHAS9eCv https://t.co/Cv1T2KtnZ5",,0,3,en,Buffer
9/28/2021 13:00,1.44284E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"ICYMI: find a new De Fer Coffee &amp; Tea outpost in Downtown inside @MarketStGrocery ?? 

#DowntownPittsburgh ?? by Market St. Grocery https://t.co/QhCEie8HzL",,0,6,en,Buffer
9/28/2021 12:28,1.44283E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,RT @PghPublicSafety: Public Safety welcomes U.S. Secretary of State Antony Blinken and Commerce Secretary Gina Raimondo to Pittsburgh on Se…,,6,0,en,Twitter for iPhone
9/27/2021 22:00,1.44261E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Have you ever wondered what the glowing blue lights above Garrison Place mean? Learn more about Garrison Canal, created by artist Andrea Polli to turn the alleyway into an imaginary underwater future world ?? https://t.co/YW6vQQ1srW https://t.co/SrcBcVKk1p",,0,5,en,Buffer
9/27/2021 17:00,1.44253E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Experience Downtown like never before: see inside historic structures, tour skyscrapers, and explore a bank vault with @doorsopenpgh!

?? Saturday, October 2
?? https://t.co/6DWwAXnhRR https://t.co/vU31F0C3Gw",,4,17,en,Buffer
9/27/2021 14:45,1.4425E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"The @PittsburghOpera is back performing at Thursday's Market Square Farmers Market on the @PNCBank Stage ?? 

See this week’s vendors ?? https://t.co/yY2mJYB0CY https://t.co/TMxYKGZC4j",,1,8,en,Buffer
9/27/2021 13:00,1.44247E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Wind down with a mid-week break: the free Yoga in the Square series continues this Wednesday at 5:30 p.m.

See this season’s instructor lineup ?? https://t.co/BXHEZWoOEm https://t.co/fTDvonemQV",,0,4,en,Buffer
9/26/2021 22:18,1.44225E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,RT @Pittsburgh: A beautiful autumn evening in #Pittsburgh. https://t.co/KbtR85XFpi,,32,0,en,Twitter for iPhone
9/26/2021 21:15,1.44224E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Hear the ghost stories that lurk Downtown with @walktheburgh's Black &amp; Ghost Tour! See historic buildings lit up at night while you learn about what spirits lurk within them. Learn more ?? ?? https://t.co/M05wZ7MuCw https://t.co/ctYyhHE0co,,4,37,en,Buffer
9/26/2021 19:30,1.44221E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Downtown's historic Harris Theater has reopened! Reserve your tickets now to see @DearEvanHansen, the Broadway phenomenon that's become a soaring cinematic event ?? https://t.co/acd1CHlOWB

#DowntownPittsburgh ?? by @CulturalTrust https://t.co/VGcy2YwRxF",,1,19,en,Buffer
9/26/2021 16:00,1.44216E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Here are seven unexpected restaurants serving surprisingly good crispy chicken sandwiches, via @PGHCityPaper ?? https://t.co/X2JW7p0QdO https://t.co/JPMFvwaV0E",,2,8,en,Buffer
9/26/2021 14:05,1.44213E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,See where to dine outdoors in Downtown this week ?? https://t.co/xOSFqalFNT https://t.co/3uOdWNPvqz,,1,29,en,Buffer
9/25/2021 21:15,1.44187E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Have you heard? @Highmark Light Up Night is back and just 8 weeks away! It's the 60th anniversary with a new day, new sponsor, and new logo. Get the details and start the countdown ?? 

https://t.co/M6ogQ7k7DW https://t.co/9smkKWhlX8",,5,7,en,Buffer
9/25/2021 19:30,1.44185E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Find peace at Yoga in the Square happening tomorrow, taught by Lydia Killian from @Yoga_Six 

See the full schedule for the season ?? https://t.co/4XE1ucjRUw https://t.co/pYJl2Jfcam",,1,5,en,Buffer
9/25/2021 18:23,1.44183E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @PGHDPW: TRAFFIC: It’s @GreatRacePGH weekend!

Expect road closures Sunday for the 44th running of #Pittsburgh’s fall classic.

The cour…",,9,0,en,Twitter for iPhone
9/25/2021 17:30,1.44182E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"“Among Women: Contemporary Art from Serbia” is on display now through January. Explore Belgrade's productive and multilayered contemporary art scene from the perspective of its women artists.

Learn more ?? https://t.co/CXuMq5nVy2 https://t.co/LNmI2NNAM9",,2,5,en,Buffer
9/25/2021 16:00,1.44179E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Getting hungry? Discover what's open for lunch in the neighborhood with our Downtown Lunch Guide 2021. Find everything from sushi to soups and sandwiches, enchiladas, curries, and more!

?? https://t.co/E3vcYuPGMB https://t.co/taGQRIDLbX",,0,2,en,Buffer
9/25/2021 15:24,1.44179E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,RT @doorsopenpgh: #Pittsburgh's first skyscraper opened in 1902 and is now part of the city's Fourth Avenue Historic District.  The Arrott…,,1,0,en,Twitter for iPhone
9/25/2021 14:05,1.44177E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"?? Celebrate Oktoberfest at @SiennaMercato’s Il Tetto with beer, good food, games, contests, and giveaways starting at 2 p.m. today!

Get the details ?? https://t.co/jsLAAy0tgR https://t.co/CdRM3CNaVY",,0,1,en,Buffer
9/25/2021 13:49,1.44176E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @BBBrad91: Well, this morning’s sunrise in downtown Pittsburgh was not to be missed.  Here are just a few of the images I captured.  Poi…",,12,0,en,Twitter for iPhone
9/25/2021 13:14,1.44175E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"There are still more @radworkshere RADical Days to enjoy through October 10! Explore activations by @TheWarholMuseum, @National_Aviary, @PghKids, Allegheny Commons Park, @cityofasylum and @mattressfactory. 

Get the details ?? https://t.co/AHtzo2Yzhd https://t.co/vkB5jIEtM9",,3,6,en,Buffer
9/24/2021 22:11,1.44153E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @PghArchives: Jerry O’Reilly and Gerardo Alcala racing down the Blvd of the Allies toward the finish line of the 1989 @GreatRacePGH 

Go…",,14,0,en,Twitter for iPhone
9/24/2021 19:00,1.44148E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"The annual Richard S. Caliguiri City of Pittsburgh @GreatRacePGH and @Dollar_Bank Junior Great Race is this weekend. Bring your little ones to Point State Park tomorrow, and take on the 10K or 5K on Sunday. It's gonna be one great weekend!

Learn more ?? https://t.co/if4eIuQfft https://t.co/GUDKTtHhFe",,0,2,en,Buffer
9/24/2021 17:00,1.44145E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Downtown's historic Harris Theater reopens this evening! Reserve your tickets now to see @DearEvanHansen, the Broadway phenomenon that's become a soaring cinematic event ?? https://t.co/Rfnla8sfNY

#DowntownPittsburgh ?? by @CulturalTrust https://t.co/cqzfhgddgP",,1,7,en,Buffer
9/24/2021 14:56,1.44142E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Be aware of @PGHtransit detours this Sunday during the Great Race ?? https://t.co/r0Ep1SO1Je,"Pittsburgh, PA",1,2,en,Twitter for iPhone
9/24/2021 14:45,1.44141E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Are you new to Pittsburgh? Find your way around Downtown with our guide to the best art museums, coffee shops, sights to see, and more!

https://t.co/WOIteI7HUJ https://t.co/TNZyT4NdhE",,0,2,en,Buffer
9/24/2021 13:16,1.44139E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @DaveDiCello: PPG Place in #Pittsburgh doesn't need any help looking like a glass castle, but when sunlight combines with low fog, it re…",,209,0,en,Twitter Web App
9/24/2021 12:08,1.44137E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @doorsopenpgh: Tickets are on sale now to experience Downtown #Pittsburgh like never before on Saturday, October 2!
Access a diverse col…",,9,0,en,Twitter for iPhone
9/23/2021 22:00,1.44116E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"This weekend's to-do:

?? Take part in @GreatRacePGH One GREAT Weekend
?? LOL @ArcadeComedy's The Comedy Callback
?? Learn about hidden gems around Downtown with @BiketheBurgh

Find these events and more in our neighborhood calendar ?? https://t.co/uYknpQ61CY https://t.co/gDxdVUw4dk",,0,2,en,Buffer
9/23/2021 20:25,1.44114E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,ICYMI: Check out the @culturaltrust fall programing schedule for the Cultural District ??  https://t.co/WvRDrXrM7G https://t.co/W4KiJCnCiS,,0,1,en,Buffer
9/23/2021 17:00,1.44108E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Whether you’re a freshman or an experienced senior, there is so much to discover in Downtown Pittsburgh. Find new coffee shops, art museums, local shops, and more in our guide to making the most of Downtown as a college student ?? https://t.co/qpFzwrTHE4 https://t.co/SGZSl6tv7a",,1,4,en,Buffer
9/23/2021 13:00,1.44102E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Happy fall, #Pittsburgh ?? https://t.co/nSgDpp09Lf",,1,19,en,Buffer
9/23/2021 11:35,1.441E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"The Market Square Farmers Market opens at 10 a.m., presented by @GreenMtnEnergy! Find freshly picked flowers, locally grown produce, small-batch foods, and more. 

Get the details ?? https://t.co/ABHgiDVM87 https://t.co/f5zk3idNsU",,2,15,en,Buffer
9/22/2021 22:00,1.4408E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"This Thursday at the Market Square Farmers Market:

? 10 a.m. - 2 p.m. 
?? Food from Gosia's Pierogies
?? Live music by @PittsburghOpera 

and more ?? https://t.co/kZhYAGUrls https://t.co/4EItvsO1jk",,1,5,en,Buffer
9/22/2021 19:57,1.44077E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Update: tonight’s class has been canceled due to the threat of storms and inclement weather. We’ll see you next week!,,0,0,en,Twitter for iPhone
9/22/2021 19:51,1.44077E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"? Due to the threat of inclement weather and rain later this evening, tonight's (9/22) Yoga in the Square class is canceled. We'll see you Sunday! https://t.co/Gud3OSOihk",,0,2,en,Buffer
9/22/2021 19:00,1.44075E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Today at 5:30 p.m., Stephen Moore from One Point One Yoga is back for another Yoga in the Square. Classes are free, but don't forget your mat! ?????

Learn more ?? https://t.co/7fz19xZtqY https://t.co/OSsiE0YFU2",,1,1,en,Buffer
9/22/2021 14:45,1.44069E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"In Market Square, find a refreshed @MarketStGrocery with a newly added De Fer Coffee &amp; Tea outpost.

#DowntownPittsburgh ?? by Market St. Grocery https://t.co/tapiAuBfp8",,0,25,en,Buffer
9/22/2021 11:35,1.44064E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Find live music around the neighborhood at Con Alma Downtown, Eddie V’s Prime Seafood, @Stage_AE, @WinBigRivers, and more ?? https://t.co/2h4KEBtMV1

#DowntownPittsburgh ??  by meganvgloeckler via Instagram https://t.co/iRy3yBGqAl",,2,4,en,Buffer
9/22/2021 1:22,1.44049E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @Pittsburgh: The twenty-first night of September. 

A view of the @DowntownPitt skyline as seen from Smallman Street in #Pittsburgh's St…",,27,0,en,Twitter for iPhone
9/21/2021 20:25,1.44041E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"""We know that when young people have access to mentoring, skill-building, and academic support, they have the tools they need to succeed."" 

Learn more about @PointParkU's newly launched Chuck Cooper and Josh Gibson Center for Equity and Education ?? https://t.co/3Qpd4ErGOe https://t.co/d6oA5ajyjC",,3,12,en,Buffer
9/21/2021 19:00,1.44039E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,Which of these 38 essential Pittsburgh restaurants are your favorite (via @Eater)? See the list ?? https://t.co/ALxMLdOqS6 https://t.co/mGmkFGED0Q,,0,0,en,Buffer
9/21/2021 17:00,1.44036E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Summer at the Square continues tomorrow!! The weekly lunch celebration is from 12 - 2 p.m. with @pittsburghparks in Mellon Square, featuring delicious dishes from Talia and live music. 

Learn more: https://t.co/0hs6WUQy4K https://t.co/9wV2xFTCUW",,0,4,en,Buffer
9/21/2021 14:45,1.44033E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"The Grand Reopening for @ArcadeComedy, 3D-printed ceramics at PG&amp;H, and a new restaurant in Market Square are on this week's Downtown To-Do ? 

Get the details ?? https://t.co/TTEU4QKan6 https://t.co/VciN4fhHkf",,0,2,en,Buffer
9/21/2021 13:07,1.4403E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"ICYMI: 7th Street in Downtown and the adjacent sidewalk between Liberty and Penn Avenues will be closed today for a film production. 

Read more: https://t.co/6ileTXAQOq",,1,5,en,Buffer
9/21/2021 11:35,1.44028E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Music, magic, and more: check out what's happening this fall with the @CulturalTrust in the Cultural District ?? https://t.co/VuB2fQiGuD https://t.co/DV5OvcNqTU",,1,5,en,Buffer
9/20/2021 22:00,1.44007E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @PghPublicSafety: Residents and visitors, please take note of the following road closure Downtown to accommodate a film production.

Sev…",,6,0,en,Buffer
9/20/2021 20:28,1.44005E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"This week: don't miss the @PittsburghOpera performing at Thursday's Market Square Farmers Market on the @PNCBank Stage ??

https://t.co/AYln4uaTLk https://t.co/WiBaUMZnwP",,0,8,en,Buffer
9/20/2021 19:00,1.44003E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,RT @healthyridepgh: Only TWO more weeks left of BINGO!! Submit your completed cards to win some fun prizes! ???? https://t.co/IisIT9937I,,1,0,en,Buffer
9/20/2021 17:01,1.44E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Join the @carnegielibrary this Wednesday for a virtual overview of their small business resources to learn how they can help you write a business plan, conduct demographic research, and more: https://t.co/zMDAevUkeL https://t.co/ho0oWF9OM5",,0,4,en,Buffer
9/20/2021 16:03,1.43998E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @HistoryCenter: 50 years ago this month, Heinz Hall reopened after an $11M, 16-month renovation. Built in 1927 &amp; originally called the L…",,9,0,en,Twitter for iPhone
9/20/2021 13:15,1.43994E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"ICYMI: Highmark Light Up Night is back this November for its 60th anniversary celebration! 

Read up on the details, including the new day and when the Peoples Gas Holiday Market will open ?? https://t.co/rYrSFZ0u5T https://t.co/S5micOWHrH",,2,15,en,Buffer
9/19/2021 17:30,1.43964E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Discover the beauty of the ‘burgh with @walktheburgh! They'll highlight the best of the city but also point out unseen details and hidden gems around Downtown.

Book your tour ?? https://t.co/TqmRzunn2v https://t.co/r4eLceDzCJ",,4,10,en,Buffer
9/19/2021 15:22,1.43961E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"RT @jake_mysliwczyk: It’s game day in #Pittsburgh. 

#HereWeGo https://t.co/4nLcalIg7x",,24,0,en,Twitter for iPhone
9/18/2021 21:15,1.43934E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Looking for some good ghost stories? Check out this list of supernatural sites hidden in plain site Downtown, via @PittsburghMag ???? https://t.co/4L5clAaMHr https://t.co/FfSkxZT4kx",,3,10,en,Buffer
9/18/2021 17:30,1.43928E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Come for the vendors and stay for the music at tonight's Saturday Night Market. @WomenWhoRockHQ is bringing you a fitness class with POUND, music from @YasTheEmpress, and the winner of the 2021 WWR Rising Star Contest live in Market Square!

Learn more ?? https://t.co/wLDwVHquEV https://t.co/nja3r4jjq7",,1,2,en,Buffer
9/18/2021 16:00,1.43926E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Get in the spirit of Halloween and visit the David L. Lawrence Convention Center tomorrow for a day of artists, mystics, wine and spirits!

Get the details ?? https://t.co/ixS4YjQ5Le https://t.co/YdlnDMod6W",,0,3,en,Buffer
9/18/2021 14:30,1.43924E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Want to stay in the loop about all things Downtown? Subscribe to our e-newsletter for upcoming events, traffic updates, news stories, and recommendations every weekend!

https://t.co/AnQrVxeqJH https://t.co/QT6ORRmDzT",,0,2,en,Buffer
9/18/2021 14:05,1.43923E+18,Downtown Pittsburgh,DowntownPitt,Pittsburgh Downtown Partnership | Advancing initiatives that foster vitality + improve life in #DowntownPittsburgh,97719,35147,"Visit @TheWarholMuseum for live music featuring internationally touring artists at the inaugural Sound Series: Block Party! Food and beverages will be available to purchase, along with hands-on t-shirt, tote bag, or poster making.

Learn more ?? https://t.co/wycwRojWn9 https://t.co/hRCf4eMmCk",,1,3,en,Buffer
